Tipo de Delito: Nivel 1,Tipo de Delito: Nivel 2,Tipo de Delito: Nivel 3,Tipo de Delito: Nivel 4,Nacionalidad,Periodo,Total
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE28,2014,5.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE28,2013,6.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2023,3.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2022,3.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2021,3.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2020,10.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2019,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2018,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2017,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2016,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2015,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2014,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,País de Europa menos UE27_2020,2013,
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2023,16.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2022,17.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2021,20.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2020,28.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2019,27.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2018,33.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2017,41.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2016,35.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2015,34.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2014,35.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Africa,2013,25.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2023,18.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2022,27.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2021,50.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2020,75.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2019,113.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2018,122.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2017,112.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2016,165.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2015,149.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2014,122.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De América,2013,128.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2023,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2022,5.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2021,5.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2020,5.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2019,9.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2018,8.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2017,10.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2016,6.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2015,4.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2014,6.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Asia,2013,1.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2023,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2022,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2021,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2020,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2019,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2018,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2017,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2016,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2015,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2014,0.0
A Delitos,20 Contra la Administración de Justicia,20.5 Acusación y denuncia falsas y simulación de delitos,20.5.2 Simulación del delito,De Oceanía,2013,1.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2023,21.024
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2022,19.798
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2021,18.019
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2020,14.056
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2019,17.182
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2018,16.326
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2017,15.894
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2016,15.144
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2015,14.499
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2014,14.18
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Total,2013,13.412
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2023,15.809
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2022,15.23
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2021,14.022
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2020,11.061
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2019,13.747
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2018,13.059
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2017,12.908
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2016,12.24
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2015,11.733
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2014,11.441
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,Española,2013,10.783
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2023,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2022,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2021,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2020,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2019,1.059
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2018,1.066
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2017,974.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2016,1.002
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2015,906.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2014,882.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE28 sin España,2013,847.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2023,1.157
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2022,1.055
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2021,989.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2020,789.0
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2019,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2018,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2017,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2016,
A Delitos,20 Contra la Administración de Justicia,20.8 Quebrantamiento de condena,,País de la UE27_2020 sin España,2015,
